ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
834,Dangerous,Demolition Clause Without Compensation,ID,"klausul pembongkaran tanpa kompensasi, pembangunan ulang, akhiri sewa",20,High,Mengizinkan pemilik mengakhiri sewa untuk membangun ulang tanpa kompensasi.,Wajibkan bantuan relokasi dan kompensasi untuk renovasi serta nilai usaha.,Bisnis yang sudah dibangun dapat diusir di tengah investasi tanpa pemulihan apa pun.
835,Dangerous,Continuous Operation Covenant,EN,"continuous operation, keep open, operating covenant, no going dark, mandatory hours",15,Medium,Requires the tenant to keep operating even at a loss or face default.,Allow temporary closure and going-dark rights with reasonable conditions.,Tenants must burn cash running unprofitable locations to avoid breach.
836,Dangerous,Continuous Operation Covenant,FR,"obligation d'exploitation continue, maintien d'ouverture",15,Medium,"Exige que le locataire continue d'exploiter même à perte, sous peine de défaut.",Autoriser une fermeture temporaire sous conditions raisonnables.,Les locataires doivent brûler de la trésorerie pour exploiter des sites déficitaires.
837,Dangerous,Continuous Operation Covenant,ID,"kovenan operasi berkelanjutan, tetap buka, jam wajib, larangan tutup",15,Medium,Mengharuskan penyewa terus beroperasi meski rugi atau dianggap gagal bayar.,Izinkan penutupan sementara dan hak berhenti beroperasi dengan syarat wajar.,Penyewa harus membakar kas menjalankan lokasi merugi demi menghindari pelanggaran.
838,Dangerous,Landlord Relocation Right,EN,"landlord relocation, forced move, relocate tenant, move premises",15,Medium,Lets the landlord move the tenant to inferior space at the landlord's whim.,Limit relocation to comparable space with the landlord bearing all costs.,A prime location and customer base can be lost to a forced move.
839,Dangerous,Landlord Relocation Right,FR,"droit de relocalisation du bailleur, déplacement forcé du locataire",15,Medium,Permet au bailleur de déplacer le locataire vers un espace inférieur à sa guise.,"Limiter la relocalisation à un espace comparable, tous frais à la charge du bailleur.",Un emplacement de choix et sa clientèle peuvent être perdus par un déplacement forcé.
840,Dangerous,Landlord Relocation Right,ID,"hak relokasi pemilik, pindah paksa penyewa, geser lokasi",15,Medium,Mengizinkan pemilik memindahkan penyewa ke ruang lebih buruk sesuka hati.,Batasi relokasi ke ruang setara dengan pemilik menanggung semua biaya.,Lokasi strategis dan basis pelanggan dapat hilang akibat pemindahan paksa.
841,Dangerous,Excessive Holdover Penalty,EN,"holdover penalty, double rent, triple rent, holdover rent, overstay charge",20,High,"Charges punitive multiples of rent for any holdover, even brief.","Set holdover rent to a modest, reasonable premium over base rent.",A short overstay during a move triggers crippling penalty rent.
842,Dangerous,Excessive Holdover Penalty,FR,"pénalité de maintien excessive, loyer doublé en cas de maintien",20,High,"Facture des multiples punitifs du loyer pour tout maintien, même bref.",Fixer un loyer de maintien à une prime modérée sur le loyer de base.,Un court dépassement lors d'un déménagement déclenche un loyer pénalisant.
843,Dangerous,Excessive Holdover Penalty,ID,"denda holdover berlebihan, sewa berlipat, biaya tinggal lebih lama",20,High,"Mengenakan kelipatan sewa yang menghukum untuk holdover apa pun, bahkan singkat.",Tetapkan sewa holdover pada premi yang wajar dan moderat di atas sewa dasar.,Tinggal sebentar lebih lama saat pindahan memicu sewa penalti yang memberatkan.
844,Dangerous,Waiver of Quiet Enjoyment,EN,"quiet enjoyment waiver, disturb tenant, no peaceful possession, landlord interference",20,High,"Waives the tenant's right to peaceful, uninterrupted use of the premises.",Preserve the covenant of quiet enjoyment in full.,The landlord can disrupt operations with no liability for interference.
845,Dangerous,Waiver of Quiet Enjoyment,FR,"renonciation à la jouissance paisible, trouble de jouissance",20,High,Renonce au droit du locataire à une jouissance paisible et ininterrompue des lieux.,Préserver pleinement la garantie de jouissance paisible.,Le bailleur peut perturber l'exploitation sans aucune responsabilité.
846,Dangerous,Waiver of Quiet Enjoyment,ID,"pelepasan hak menikmati dengan tenang, ganggu penyewa, gangguan pemilik",20,High,Melepaskan hak penyewa atas penggunaan tempat yang damai dan tak terganggu.,Pertahankan jaminan penggunaan dengan tenang secara penuh.,Pemilik dapat mengganggu operasi tanpa tanggung jawab atas gangguan tersebut.
847,Dangerous,Landlord Lien on Business Assets,EN,"landlord lien, lien on equipment, seize inventory, security interest tenant assets",20,High,Grants the landlord a lien over all the tenant's business assets and inventory.,Exclude or narrowly limit any landlord lien; carve out financed equipment.,Business-critical assets can be seized over a rent dispute.
848,Dangerous,Landlord Lien on Business Assets,FR,"privilège du bailleur sur les actifs, sûreté sur l'équipement",20,High,Accorde au bailleur un privilège sur tous les actifs et stocks du locataire.,Exclure ou limiter strictement tout privilège du bailleur; exclure le matériel financé.,Des actifs essentiels peuvent être saisis pour un litige de loyer.
849,Dangerous,Landlord Lien on Business Assets,ID,"hak gadai pemilik atas aset bisnis, sita peralatan, jaminan aset penyewa",20,High,Memberi pemilik hak gadai atas semua aset bisnis dan persediaan penyewa.,Kecualikan atau batasi ketat hak gadai pemilik; keluarkan peralatan yang dibiayai.,Aset penting bisnis dapat disita karena sengketa sewa.
850,Dangerous,Repair Obligation Shift (Structural),EN,"structural repairs, tenant repairs, shift maintenance, roof and walls tenant",20,High,Shifts responsibility for major structural repairs onto the tenant.,"Keep structural, roof, and major systems repairs with the landlord.",Tenants face huge capital costs for the building's fundamental structure.
851,Dangerous,Repair Obligation Shift (Structural),FR,"transfert des réparations structurelles au locataire, gros entretien",20,High,Transfère la responsabilité des grosses réparations structurelles au locataire.,"Laisser au bailleur les réparations de structure, de toiture et des systèmes majeurs.",Les locataires supportent d'énormes coûts pour la structure fondamentale du bâtiment.
852,Dangerous,Repair Obligation Shift (Structural),ID,"pengalihan kewajiban perbaikan struktural, perawatan ke penyewa, atap dan dinding",20,High,Mengalihkan tanggung jawab perbaikan struktural besar ke penyewa.,"Pertahankan perbaikan struktur, atap, dan sistem utama pada pemilik.",Penyewa menghadapi biaya modal besar untuk struktur bangunan yang fundamental.
853,Dangerous,Uncapped CAM Charges,EN,"CAM charges, common area maintenance, uncapped operating expenses, pass-through",15,Medium,Passes uncapped common-area and operating expenses to the tenant.,Cap controllable CAM increases and require an audit right.,"Opaque, ballooning charges add unpredictable cost on top of base rent."
854,Dangerous,Uncapped CAM Charges,FR,"charges communes sans plafond, dépenses d'exploitation refacturées",15,Medium,Refacture au locataire des charges communes et d'exploitation sans plafond.,Plafonner les hausses de charges maîtrisables et exiger un droit d'audit.,Des charges opaques et croissantes ajoutent un coût imprévisible au loyer de base.
855,Dangerous,Uncapped CAM Charges,ID,"biaya CAM tanpa batas, biaya perawatan area bersama, beban operasi diteruskan",15,Medium,Membebankan biaya area bersama dan operasional tanpa batas kepada penyewa.,Batasi kenaikan CAM yang dapat dikendalikan dan wajibkan hak audit.,Biaya yang tak transparan dan membengkak menambah biaya tak terduga di atas sewa dasar.
856,Dangerous,Self-Help Eviction Rights,EN,"self-help eviction, lockout, seize premises, no court eviction, forcible entry",25,Critical,Lets the landlord lock out the tenant without any court process.,Require lawful judicial eviction process with proper notice.,Tenants can be forcibly removed with no due process or hearing.
857,Dangerous,Self-Help Eviction Rights,FR,"expulsion par voie de fait, verrouillage sans procédure judiciaire",25,Critical,Permet au bailleur d'exclure le locataire sans aucune procédure judiciaire.,Exiger une procédure d'expulsion judiciaire légale avec préavis approprié.,Les locataires peuvent être expulsés de force sans procédure ni audience.
858,Dangerous,Self-Help Eviction Rights,ID,"hak pengusiran main hakim sendiri, kunci paksa, sita tempat tanpa pengadilan",25,Critical,Mengizinkan pemilik mengunci penyewa tanpa proses pengadilan apa pun.,Wajibkan proses pengusiran melalui pengadilan yang sah dengan pemberitahuan layak.,Penyewa dapat diusir paksa tanpa proses hukum atau sidang.
859,Dangerous,SNDA Waiver,EN,"SNDA waiver, subordination, non-disturbance waiver, lender forecloses, lose lease",15,Medium,Subordinates the lease to lenders with no non-disturbance protection.,"Require a subordination, non-disturbance and attornment agreement.",A lender foreclosure can wipe out the lease entirely.
860,Dangerous,SNDA Waiver,FR,"renonciation SNDA, subordination sans non-perturbation",15,Medium,Subordonne le bail aux prêteurs sans protection de non-perturbation.,"Exiger un accord de subordination, non-perturbation et attornement.",Une saisie du prêteur peut anéantir totalement le bail.
861,Dangerous,SNDA Waiver,ID,"pelepasan SNDA, subordinasi tanpa perlindungan non-gangguan, sita pemberi pinjaman",15,Medium,Menundukkan sewa kepada pemberi pinjaman tanpa perlindungan non-gangguan.,"Wajibkan perjanjian subordinasi, non-gangguan, dan attornment.",Penyitaan oleh pemberi pinjaman dapat menghapus sewa sepenuhnya.
862,Dangerous,Mandatory Restoration to Shell,EN,"restoration to shell, remove improvements, restore premises, demolition obligation",15,Medium,Requires costly removal of all improvements to bare shell at lease end.,Limit restoration to non-standard alterations; allow improvements to remain.,Heavy end-of-term costs erase the value of tenant investment.
863,Dangerous,Mandatory Restoration to Shell,FR,"remise en état brut obligatoire, retrait des aménagements",15,Medium,Exige le retrait coûteux de tous les aménagements jusqu'au gros œuvre en fin de bail.,Limiter la remise en état aux modifications non standard; laisser les aménagements en place.,De lourds coûts de fin de bail effacent la valeur de l'investissement du locataire.
864,Dangerous,Mandatory Restoration to Shell,ID,"wajib kembalikan ke kondisi kosong, bongkar renovasi, pulihkan tempat",15,Medium,Mengharuskan pembongkaran mahal semua renovasi hingga kondisi kosong di akhir sewa.,Batasi pemulihan pada perubahan non-standar; biarkan renovasi tetap ada.,Biaya akhir masa sewa yang berat menghapus nilai investasi penyewa.
865,Dangerous,License Revocation at Will,EN,"license revocation, revoke at will, terminate license, pull access, kill switch",25,Critical,Lets the licensor revoke the license at any time for any reason.,Make the license irrevocable for paid terms absent material breach.,Business built on the license can be shut down overnight at the owner's whim.
866,Dangerous,License Revocation at Will,FR,"révocation de licence à volonté, retrait d'accès, interrupteur",25,Critical,Permet au concédant de révoquer la licence à tout moment et pour toute raison.,Rendre la licence irrévocable pour les durées payées sauf manquement grave.,Une activité bâtie sur la licence peut être stoppée du jour au lendemain.
867,Dangerous,License Revocation at Will,ID,"pencabutan lisensi sesuka hati, putus akses, cabut lisensi, sakelar mati",25,Critical,Mengizinkan pemberi lisensi mencabut lisensi kapan saja dengan alasan apa pun.,Jadikan lisensi tidak dapat dicabut untuk masa berbayar kecuali ada pelanggaran material.,Bisnis yang dibangun di atas lisensi dapat ditutup seketika atas kehendak pemilik.
868,Dangerous,Unilateral Royalty Rate Change,EN,"royalty rate change, unilateral royalty, increase royalties, fee hike licensor",20,High,Lets the licensor raise royalty rates unilaterally during the term.,Fix royalty rates for the term; require agreement to change them.,Predictable costs become a moving target controlled by the other side.
