ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
398,Dangerous,Strict Time is of the Essence,FR,"délais de rigueur, conformité stricte, retard, défaut",20,High,Un retard d'une minute est traité comme un manquement contractuel grave.,Adoucir en 'efforts raisonnables' pour les jalons non critiques.,Pénalités disproportionnées pour des retards de calendrier mineurs.
399,Dangerous,Strict Time is of the Essence,ID,"waktu adalah esensi, kepatuhan ketat, keterlambatan, wanprestasi",20,High,Terlambat satu menit dalam pengiriman diperlakukan sebagai pelanggaran material total.,Lunakan bahasa menjadi 'upaya wajar' untuk tonggak pencapaian yang tidak kritis.,Penalti yang tidak proporsional dan hak pemutusan untuk keterlambatan jadwal kecil.
400,Dangerous,Subcontractor Approval Veto,EN,"veto subcontractors, restrict sourcing, approve subcontractor",15,Medium,"Allows the buyer to veto any subcontractor for any reason, delaying production schedules.",Require that subcontractors meet objective industry standards and vetoes must be justified.,Loss of operational flexibility and sudden bottlenecks in the supply chain.
401,Dangerous,Subcontractor Approval Veto,FR,"veto sous-traitants, restriction approvisionnement, accord sous-traitance",15,Medium,"Permet à l'acheteur de refuser tout sous-traitant sans motif, retardant la production.",Exiger que les sous-traitants respectent des normes objectives et justifier tout refus.,Perte de flexibilité opérationnelle et goulots d'étranglement dans la chaîne logistique.
402,Dangerous,Subcontractor Approval Veto,ID,"veto persetujuan subkontraktor, batasi sumber luar",15,Medium,"Mengizinkan pembeli memveto subkontraktor apa pun karena alasan apa pun, menunda jadwal produksi.",Wajibkan subkontraktor memenuhi standar industri yang objektif dan keputusan veto harus didasarkan pada alasan kuat.,Kehilangan fleksibilitas operasional dan kemacetan mendadak dalam rantai pasokan.
403,Dangerous,Subjective Insecurity Acceleration,EN,"deem insecure, acceleration, demand repayment, subjective default",25,Critical,Allows the lender to demand immediate full repayment if they subjectively feel the borrower is insecure.,Limit acceleration triggers to objective events of default like non-payment.,"Sudden cash call and loss of borrowing capability, leading to forced insolvency."
404,Dangerous,Subjective Insecurity Acceleration,FR,"accélération insécurité subjective, remboursement immédiat, défaut subjectif",25,Critical,Permet au prêteur d'exiger le remboursement immédiat s'il juge subjectivement l'emprunteur insolvable.,Limiter l'accélération aux cas de défaut objectifs tels que le non-paiement.,"Demande soudaine de liquidités et perte de financement, menant à la faillite forcée."
405,Dangerous,Subjective Insecurity Acceleration,ID,"akselerasi ketidakamanan subjektif, tuntut bayar segera, default subjektif",25,Critical,Mengizinkan pemberi pinjaman menuntut pembayaran penuh segera jika secara subjektif merasa peminjam tidak aman.,Batasi pemicu akselerasi pada peristiwa gagal bayar objektif seperti kelalaian pembayaran.,"Tuntutan kas mendadak dan hilangnya kemampuan meminjam, mengarah pada kebangkrutan paksa."
406,Dangerous,Supplier-Paid Supplier Audits,EN,"supplier paid audit, audit costs, compliance cost shifting",15,Medium,Requires the supplier to pay for all regular quality or compliance audits conducted by the buyer's auditors.,Require the buyer to pay for audits unless a material safety or quality failure is discovered.,"Frequent audits act as an ongoing hidden fee, reducing partnership profitability."
407,Dangerous,Supplier-Paid Supplier Audits,FR,"audit payé par fournisseur, frais d'audit conformité, transfert coûts",15,Medium,Exige que le fournisseur paie tous les audits de conformité menés par les auditeurs de l'acheteur.,Exiger que l'acheteur paie l'audit sauf en cas de manquement grave détecté.,"Des audits fréquents agissent comme des frais cachés, réduisant la rentabilité."
408,Dangerous,Supplier-Paid Supplier Audits,ID,"audit pemasok dibayar pemasok, biaya audit kepatuhan, pengalihan biaya audit",15,Medium,Mengharuskan pemasok membayar semua audit kualitas atau kepatuhan rutin yang dilakukan oleh auditor pembeli.,Wajibkan pembeli membayar audit kecuali jika ditemukan kegagalan kualitas atau keselamatan material.,"Audit yang sering dilakukan bertindak sebagai biaya tersembunyi terus-menerus, mengurangi profitabilitas."
409,Dangerous,Tax Compliance Unlimited,EN,"tax, compliance, liability",20,High,Responsible for client's tax.,Each pay own taxes.,Financial risk.
410,Dangerous,Tax Compliance Unlimited,FR,"taxe, conformité, responsabilité",20,High,Responsable des fautes fiscales du client.,Chacun paie ses taxes.,Risque financier.
411,Dangerous,Tax Compliance Unlimited,ID,tanggung jawab pajak tak terbatas,20,High,Tanggung jawab pajak klien.,Tiap pihak bayar sendiri.,Risiko finansial.
412,Dangerous,Third Party Delay Liability,EN,"delay, third party",20,High,Responsible for others' delays.,Exclude outside control.,Pay for others' errors.
413,Dangerous,Third Party Delay Liability,FR,"retard, tiers",20,High,Responsable des retards des autres.,Exclure le contrôle externe.,Payer pour les erreurs d'autrui.
414,Dangerous,Third Party Delay Liability,ID,tanggung jawab telat pihak ketiga,20,High,Tanggung jawab telat pihak lain.,Kecualikan luar kendali.,Bayar salah orang.
415,Dangerous,Third-Party Data Licensing,EN,"data licensing, third party, commercial use",20,High,Giving the client the right to sell your data to others.,Prohibit selling or licensing data to third parties.,Loss of data value and competitive advantage.
416,Dangerous,Third-Party Data Licensing,FR,licence de données à des tiers,20,High,Donner au client le droit de vendre vos données.,Interdire la vente de données à des tiers.,Perte de valeur des données.
417,Dangerous,Third-Party Data Licensing,ID,lisensi data pihak ketiga,20,High,Memberikan klien hak untuk menjual data Anda kepada orang lain.,Larang penjualan atau lisensi data kepada pihak ketiga.,Kehilangan nilai data dan keunggulan kompetitif.
418,Dangerous,Trade Secret Residuals Retention,EN,"residuals clause, retain knowledge, memory exception, trade secrets",20,High,Allows employees or vendors to use information retained in their memory for other purposes.,Exclude proprietary trade secrets and source code from any residual knowledge rights.,Unintentional leakage of key trade secrets and proprietary algorithms to competitors.
419,Dangerous,Trade Secret Residuals Retention,FR,"clause de résidus, rétention connaissances, exception mémoire",20,High,Permet aux employés ou fournisseurs d'utiliser les informations mémorisées à d'autres fins.,Exclure les secrets commerciaux propriétaires et le code source des droits résiduels.,Fuite involontaire de secrets commerciaux et d'algorithmes clés vers des concurrents.
420,Dangerous,Trade Secret Residuals Retention,ID,"retensi memori sisa, klausul residual, retensi rahasia dagang",20,High,Mengizinkan karyawan atau vendor menggunakan informasi yang tersimpan dalam ingatan mereka untuk tujuan lain.,Kecualikan rahasia dagang kepemilikan dan kode sumber dari hak pengetahuan residual.,Kebocoran tidak disengaja atas rahasia dagang utama dan algoritma kepemilikan ke pesaing.
421,Dangerous,Uncapped Access to Source Code,EN,"source code access, full view, repository access",25,Critical,Allowing a customer to browse all proprietary code without reason.,Limit code access to escrow events or pre-approved security reviews.,High risk of IP theft and unauthorized copying of technology.
422,Dangerous,Uncapped Access to Source Code,FR,"accès au code source, vue complète, accès au dépôt",25,Critical,Permettre au client de parcourir tout le code sans raison.,Limiter l'accès au code aux cas de libération de séquestre.,Risque élevé de vol de PI et de copie non autorisée.
423,Dangerous,Uncapped Access to Source Code,ID,"akses kode sumber, tampilan penuh, akses repositori",25,Critical,Mengizinkan pelanggan menelusuri semua kode tanpa alasan khusus.,Batasi akses pada peristiwa escrow atau tinjauan keamanan.,Risiko tinggi pencurian IP dan penyalinan teknologi tanpa izin.
424,Dangerous,Uncapped Data Breach Damages,EN,"uncapped breach, data breach liability, unlimited cyber damages",25,Critical,Excludes data breach and cybersecurity liabilities from the contract's general liability cap.,"Establish a specific, realistic super-cap (e.g., 3x-5x contract value) for data breaches.",A single data breach can result in company bankruptcy due to unlimited class-action and regulatory claims.
425,Dangerous,Uncapped Data Breach Damages,FR,"dommages violation données illimités, responsabilité cyber, sans plafond",25,Critical,Exclut la responsabilité en cas de violation de données du plafond général du contrat.,Établir un super-plafond spécifique et réaliste (ex. 3x à 5x le contrat) pour la cybersécurité.,Une seule violation de données peut entraîner la faillite suite à des réclamations illimitées.
426,Dangerous,Uncapped Data Breach Damages,ID,"ganti rugi kebocoran data tanpa batas, tanggung jawab siber tak terbatas",25,Critical,Mengecualikan tanggung jawab kebocoran data dan keamanan siber dari batas tanggung jawab umum kontrak.,Tetapkan batas super yang spesifik dan realistis (misal: 3x-5x nilai kontrak) untuk kebocoran data.,Satu kebocoran data dapat menyebabkan kebangkrutan perusahaan karena klaim regulasi dan kelompok yang tidak terbatas.
427,Dangerous,Uncapped Data Retention Cost,EN,"retention, storage, cost",20,High,Store data forever at your cost.,Define limits and fees.,Operational expense.
428,Dangerous,Uncapped Data Retention Cost,FR,"rétention, stockage, coût",20,High,Stocker les données gratuitement à vie.,Définir des limites et frais.,Frais opérationnels.
429,Dangerous,Uncapped Data Retention Cost,ID,biaya simpan data tak terbatas,20,High,Simpan data selamanya gratis.,Tentukan batas dan biaya.,Biaya operasional.
430,Dangerous,Uncapped Energy Surcharge,EN,"energy surcharge, utility, uncapped",15,Medium,Allowing utility costs to be passed through without any limit.,Set a maximum cap or percentage for surcharges.,Unpredictable and potentially massive cost increases.
431,Dangerous,Uncapped Energy Surcharge,FR,surtaxe énergétique non plafonnée,15,Medium,Permettre la répercussion des coûts d'énergie sans limite.,Fixer un plafond maximal pour les surtaxes.,Hausse de coûts imprévisible.
432,Dangerous,Uncapped Energy Surcharge,ID,biaya tambahan energi tak terbatas,15,Medium,Mengizinkan biaya utilitas diteruskan tanpa batas apa pun.,Tetapkan batas maksimal atau persentase untuk biaya tambahan.,Kenaikan biaya yang tidak terduga dan masif.
433,Dangerous,Uncapped Late SLA Penalty,EN,"late SLA penalty, uncapped reporting fine, SLA report delay",15,Medium,Charges daily compounding penalties for late delivery of monthly SLA compliance reports.,"Cap the penalty at a small, reasonable administration fee and allow a grace period.",Administrative delays result in massive non-operational financial penalties.
434,Dangerous,Uncapped Late SLA Penalty,FR,"pénalité rapport SLA tardif illimitée, amende administration",15,Medium,Facture des pénalités quotidiennes cumulatives pour retard de livraison des rapports SLA.,Plafonner la pénalité à des frais administratifs minimes et accorder un délai.,Des retards administratifs entraînent des pénalités financières disproportionnées.
435,Dangerous,Uncapped Late SLA Penalty,ID,"penalti laporan SLA terlambat tanpa batas, denda admin bulanan",15,Medium,Mengenakan penalti harian yang berlipat ganda untuk keterlambatan pengiriman laporan kepatuhan SLA bulanan.,Batasi penalti pada biaya administrasi kecil yang wajar dan berikan masa tenggang.,Keterlambatan administratif menghasilkan penalti finansial non-operasional yang besar.
436,Dangerous,Uncapped Loan Admin Fees,EN,"loan fees, admin costs, servicing fees, uncapped processing",15,Medium,Allows the lender to charge unlimited administrative or servicing fees without a cap.,"Specify a flat, non-adjustable processing fee or link it to a capped percentage.",Hidden costs dramatically increase the effective interest rate of the loan.
