ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
2245,Dangerous,Subjective Insecurity Acceleration,ID,"akselerasi ketidakamanan subjektif, tuntut bayar segera, default subjektif",25,Critical,Mengizinkan pemberi pinjaman menuntut pembayaran penuh segera jika secara subjektif merasa peminjam tidak aman.,Batasi pemicu akselerasi pada peristiwa gagal bayar objektif seperti kelalaian pembayaran.,"Tuntutan kas mendadak dan hilangnya kemampuan meminjam, mengarah pada kebangkrutan paksa."
2246,Dangerous,Subjective Insecurity Acceleration,FR,"accélération insécurité subjective, remboursement immédiat, défaut subjectif",25,Critical,Permet au prêteur d'exiger le remboursement immédiat s'il juge subjectivement l'emprunteur insolvable.,Limiter l'accélération aux cas de défaut objectifs tels que le non-paiement.,"Demande soudaine de liquidités et perte de financement, menant à la faillite forcée."
2247,Dangerous,Broad Cross-Default,EN,"cross-default, trigger default, other agreements, contract link",20,High,Triggers a default under the loan agreement if the borrower defaults on any unrelated contract with third parties.,Limit cross-default only to other material debt agreements above a specific dollar threshold.,A minor dispute with an unrelated vendor could trigger full loan foreclosure.
2248,Dangerous,Broad Cross-Default,ID,"gagal bayar silang luas, pemicu default, perjanjian lain",20,High,Memicu gagal bayar di bawah perjanjian pinjaman jika peminjam gagal bayar pada kontrak tidak terkait dengan pihak ketiga.,Batasi gagal bayar silang hanya pada perjanjian utang material lain di atas ambang batas dolar tertentu.,Perselisihan kecil dengan vendor tidak terkait dapat memicu penyitaan pinjaman penuh.
2249,Dangerous,Broad Cross-Default,FR,"défaut croisé large, déclencheur défaut, autres contrats",20,High,Déclenche un défaut sous le prêt si l'emprunteur fait défaut sur un contrat tiers non lié.,Limiter le défaut croisé aux autres prêts importants dépassant un certain seuil.,Un différend mineur avec un fournisseur tiers peut déclencher le remboursement immédiat du prêt.
2250,Dangerous,Uncapped Loan Admin Fees,EN,"loan fees, admin costs, servicing fees, uncapped processing",15,Medium,Allows the lender to charge unlimited administrative or servicing fees without a cap.,"Specify a flat, non-adjustable processing fee or link it to a capped percentage.",Hidden costs dramatically increase the effective interest rate of the loan.
2251,Dangerous,Uncapped Loan Admin Fees,ID,"biaya admin pinjaman tanpa batas, biaya pemrosesan, biaya administrasi",15,Medium,Mengizinkan pemberi pinjaman mengenakan biaya administrasi atau layanan tanpa batas.,Tentukan biaya pemrosesan tetap yang tidak dapat disesuaikan atau hubungkan ke persentase yang dibatasi.,Biaya tersembunyi secara dramatis meningkatkan suku bunga efektif dari pinjaman.
2252,Dangerous,Uncapped Loan Admin Fees,FR,"frais d'administration prêt illimités, frais de dossier, frais de gestion",15,Medium,Permet au prêteur de facturer des frais administratifs ou de gestion illimités.,Spécifier des frais de dossier fixes non ajustables ou les plafonner à un pourcentage.,Les frais cachés augmentent considérablement le taux d'intérêt effectif du prêt.
2253,Dangerous,Uncapped Prepayment Penalty,EN,"prepayment penalty, early redemption, paying off early, refinance penalty",20,High,Imposes unlimited or exorbitant fees if the borrower pays off the loan principal early.,"Eliminate prepayment penalties or cap them at a small percentage (e.g., maximum 1-2%).",Borrower is locked into high-interest debt and cannot refinance economically.
2254,Dangerous,Uncapped Prepayment Penalty,ID,"penalti pelunasan dipercepat tanpa batas, pelunasan dini, penalti pembiayaan kembali",20,High,Mengenakan biaya tanpa batas atau sangat tinggi jika peminjam melunasi pokok pinjaman lebih awal.,Hilangkan penalti pelunasan dipercepat atau batasi pada persentase kecil (misal: maksimal 1-2%).,Peminjam terkunci dalam utang bunga tinggi dan tidak dapat melakukan pembiayaan kembali secara ekonomis.
2255,Dangerous,Uncapped Prepayment Penalty,FR,"pénalité remboursement anticipé, remboursement précoce, refinancer",20,High,Impose des frais illimités ou exorbitants si l'emprunteur rembourse le prêt par anticipation.,Éliminer les pénalités de remboursement anticipé ou les plafonner à un faible pourcentage (max 1-2%).,L'emprunteur est coincé dans une dette à taux élevé et ne peut pas se refinancer.
2256,Dangerous,Waiver of Confession Challenge,EN,"confession of judgment, waive challenge, waive defense, cognovit note",25,Critical,Requires the borrower to waive all rights to challenge a confession of judgment in court.,Prohibit confession of judgment clauses entirely; require standard judicial process.,"Lender can seize borrower assets immediately without a trial, preventing defense."
2257,Dangerous,Waiver of Confession Challenge,ID,"pelepasan tantangan pengakuan hukum, pelepasan hak bantah keputusan",25,Critical,Mengharuskan peminjam melepaskan semua hak untuk menyanggah pengakuan keputusan hukum di pengadilan.,Larang klausul pengakuan keputusan hukum sepenuhnya; wajibkan proses peradilan standar.,"Pemberi pinjaman dapat menyita aset peminjam segera tanpa persidangan, mencegah pembelaan diri."
2258,Dangerous,Waiver of Confession Challenge,FR,"renonciation contestation jugement, confession de jugement, abandon recours",25,Critical,Exige que l'emprunteur renonce à tout droit de contester une confession de jugement devant le tribunal.,Interdire totalement les clauses de confession de jugement; exiger une procédure judiciaire standard.,Le prêteur peut saisir immédiatement les actifs de l'emprunteur sans procès.
2259,Dangerous,Mandatory Collateral Replenishment,EN,"collateral replenishment, margin call, additional security, top up collateral",20,High,Allows the lender to demand additional collateral if the market value of existing collateral drops.,Include reasonable valuation methodologies and set realistic thresholds for margin calls.,"Forces the borrower to lock up additional capital or assets, draining liquidity."
2260,Dangerous,Mandatory Collateral Replenishment,ID,"pengisian kembali kolateral wajib, margin call, jaminan tambahan",20,High,Mengizinkan pemberi pinjaman menuntut jaminan tambahan jika nilai pasar dari jaminan yang ada turun.,Sertakan metodologi penilaian yang wajar dan tetapkan ambang batas realistis untuk margin call.,"Memaksa peminjam untuk mengunci modal atau aset tambahan, menguras likuiditas."
2261,Dangerous,Mandatory Collateral Replenishment,FR,"reconstitution obligatoire garanties, appel de marge, sûreté additionnelle",20,High,Permet au prêteur d'exiger des garanties supplémentaires si la valeur marchande des garanties existantes baisse.,Inclure des méthodes d'évaluation équitables et fixer des seuils d'appel de marge réalistes.,"Force l'emprunteur à immobiliser du capital ou des actifs supplémentaires, affectant la trésorerie."
2262,Dangerous,Unrelated Asset Seizure,EN,"seize assets, unrelated security, right of offset, general lien",25,Critical,Grants the lender the right to seize or place a lien on assets unrelated to the loan security.,Restrict security and recourse strictly to the designated collateral listed in the agreement.,"Unrelated corporate assets can be seized, blocking other business operations."
2263,Dangerous,Unrelated Asset Seizure,ID,"penyitaan aset tidak terkait, jaminan non-terkait, hak offset umum",25,Critical,Memberikan hak kepada pemberi pinjaman untuk menyita atau memasang hak gadai atas aset yang tidak terkait dengan jaminan pinjaman.,Batasi keamanan dan klaim secara ketat pada jaminan yang ditentukan dalam perjanjian.,"Aset korporasi yang tidak terkait dapat disita, menghentikan operasi bisnis lainnya."
2264,Dangerous,Unrelated Asset Seizure,FR,"saisie actifs non liés, sûreté non liée, droit de compensation général",25,Critical,Accorde au prêteur le droit de saisir ou de mettre un privilège sur des actifs non liés au prêt.,Limiter la garantie et les recours strictement au collatéral désigné dans l'accord.,"Des actifs d'entreprise non liés peuvent être saisis, bloquant les autres activités."
2265,Dangerous,Waiver of Default Notice,EN,"waive default notice, no grace period, instant default, waive notice",20,High,Allows the lender to declare a default and begin foreclosure without notifying the borrower first.,Require at least a 10-15 day written notice and cure period before declaring a default.,Instant foreclosure actions without the opportunity to cure minor administrative payment errors.
2266,Dangerous,Waiver of Default Notice,ID,"pelepasan pemberitahuan default, tanpa masa tenggang, default instan",20,High,Mengizinkan pemberi pinjaman mengumumkan gagal bayar dan memulai penyitaan tanpa memberi tahu peminjam terlebih dahulu.,Wajibkan setidaknya pemberitahuan tertulis 10-15 hari dan periode perbaikan sebelum menyatakan gagal bayar.,Tindakan penyitaan instan tanpa kesempatan untuk memperbaiki kesalahan pembayaran administratif kecil.
2267,Dangerous,Waiver of Default Notice,FR,"renonciation avis de défaut, sans préavis défaut, défaut immédiat",20,High,Permet au prêteur de déclarer un défaut et de lancer les saisies sans en informer l'emprunteur.,Exiger un préavis écrit d'au moins 10-15 jours et un délai de grâce avant de déclarer le défaut.,Saisies immédiates sans possibilité de corriger des erreurs de paiement administratives.
2268,Dangerous,Broad Debt Collection Cost Shifting,EN,"collection costs, enforcement expenses, borrower pays fees, legal costs shifting",20,High,"Forces the borrower to pay all enforcement and collection costs, including speculative third-party fees, without reasonableness standards.","Limit shifted collection costs to reasonable, court-approved attorney fees and actual out-of-pocket expenses.",Massive additional debt burden that can double the outstanding principal during disputes.
2269,Dangerous,Broad Debt Collection Cost Shifting,ID,"pengalihan biaya penagihan utang, biaya penegakan, peminjam bayar fee hukum",20,High,"Memaksa peminjam membayar semua biaya penegakan hukum dan penagihan, termasuk biaya spekulatif pihak ketiga, tanpa standar kewajaran.",Batasi biaya penagihan yang dialihkan pada biaya pengacara wajar yang disetujui pengadilan dan pengeluaran aktual.,Beban utang tambahan besar yang dapat menggandakan sisa pokok pinjaman selama perselisihan.
2270,Dangerous,Broad Debt Collection Cost Shifting,FR,"transfert frais recouvrement, frais d'exécution, emprunteur paie frais",20,High,"Force l'emprunteur à payer tous les frais de recouvrement, y compris des commissions de tiers injustifiées.",Limiter les frais de recouvrement aux honoraires d'avocat raisonnables approuvés par le tribunal.,Charge financière supplémentaire massive qui peut doubler la dette principale lors d'un litige.
2271,Dangerous,Unilateral Partnership Dissolution,EN,"unilateral dissolution, dissolve partnership, close business sepihak",20,High,Allows a single partner to dissolve the entire partnership at any time without mutual agreement or cause.,"Require majority or unanimous vote, or defined trigger events, to dissolve the partnership.","Sudden termination of business operations, forcing asset liquidation at loss."
