ID,Category,Clause_Name,Language,Keywords,Risk_Score,Impact_Level,Reason,Recommendation,Business_Impact
1006,Dangerous,Resale Price Maintenance,EN,"resale price maintenance, RPM, fixed pricing, mandated retail price, price floor",20,High,Dictates the exact resale prices the distributor must charge customers.,Set only suggested prices; preserve the reseller's pricing freedom.,Pricing flexibility is lost and antitrust exposure is created.
1007,Dangerous,Resale Price Maintenance,FR,"prix de revente imposé, RPM, prix de détail dicté, prix plancher",20,High,Dicte les prix exacts de revente que le distributeur doit pratiquer.,N'indiquer que des prix conseillés; préserver la liberté tarifaire du revendeur.,La flexibilité tarifaire est perdue et un risque de droit de la concurrence est créé.
1008,Dangerous,Resale Price Maintenance,ID,"penetapan harga jual kembali, RPM, harga ritel ditentukan, harga dasar",20,High,Menentukan harga jual kembali pasti yang harus dikenakan distributor kepada pelanggan.,Tetapkan hanya harga yang disarankan; pertahankan kebebasan penetapan harga penjual.,Fleksibilitas harga hilang dan timbul paparan hukum persaingan usaha.
1009,Dangerous,Termination Without Cure for Standards,EN,"termination no cure, standards breach, no remedy period, instant termination standards",20,High,Allows instant termination for any standards lapse with no chance to cure.,Provide a reasonable cure period for non-critical standards issues.,"A minor, fixable lapse ends the entire franchise overnight."
1010,Dangerous,Termination Without Cure for Standards,FR,"résiliation sans régularisation pour non-respect des normes, fin immédiate",20,High,"Permet une résiliation immédiate pour tout manquement aux normes, sans possibilité de correction.",Prévoir un délai de régularisation raisonnable pour les manquements non critiques.,Un manquement mineur et corrigeable met fin à toute la franchise du jour au lendemain.
1011,Dangerous,Termination Without Cure for Standards,ID,"pemutusan tanpa perbaikan untuk standar, pelanggaran standar, tanpa masa perbaikan",20,High,Mengizinkan pemutusan seketika untuk pelanggaran standar apa pun tanpa kesempatan memperbaiki.,Berikan masa perbaikan yang wajar untuk masalah standar yang tidak kritis.,Kelalaian kecil yang bisa diperbaiki mengakhiri seluruh waralaba seketika.
1012,Dangerous,Unilateral System Standard Change,EN,"system standard change, unilateral changes, new requirements, costly mandates",15,Medium,Lets the franchisor impose costly new system standards at any time.,"Require notice, reasonableness, and cost-sharing for major new standards.",Endless mandated changes force unbudgeted spending on the franchisee.
1013,Dangerous,Unilateral System Standard Change,FR,"modification unilatérale des normes du système, nouvelles exigences coûteuses",15,Medium,Permet au franchiseur d'imposer de coûteuses nouvelles normes à tout moment.,"Exiger préavis, caractère raisonnable et partage des coûts pour les nouvelles normes majeures.",Des changements imposés sans fin forcent des dépenses non budgétées au franchisé.
1014,Dangerous,Unilateral System Standard Change,ID,"perubahan standar sistem sepihak, persyaratan baru, mandat mahal",15,Medium,Mengizinkan pemberi waralaba memberlakukan standar sistem baru yang mahal kapan saja.,"Wajibkan pemberitahuan, kewajaran, dan pembagian biaya untuk standar baru yang besar.",Perubahan wajib tanpa henti memaksa pengeluaran tak teranggarkan pada penerima waralaba.
1015,Dangerous,Amendment by Posting,EN,"amendment by posting, change terms online, unilateral amendment, posted changes binding",20,High,Lets one party change the contract just by posting new terms online.,"Require signed, mutual written amendments for any change.",Terms you agreed to can be rewritten unilaterally without your knowledge.
1016,Dangerous,Amendment by Posting,FR,"modification par simple publication, changement des conditions en ligne",20,High,Permet à une partie de modifier le contrat par simple publication de nouvelles conditions.,"Exiger des avenants écrits, signés et mutuels pour toute modification.",Les conditions acceptées peuvent être réécrites unilatéralement à votre insu.
1017,Dangerous,Amendment by Posting,ID,"amandemen lewat unggahan, ubah ketentuan daring, perubahan diunggah mengikat",20,High,Mengizinkan satu pihak mengubah kontrak hanya dengan mengunggah ketentuan baru daring.,Wajibkan amandemen tertulis bersama yang ditandatangani untuk setiap perubahan.,Ketentuan yang Anda setujui dapat ditulis ulang secara sepihak tanpa sepengetahuan Anda.
1018,Dangerous,Deemed Consent by Silence,EN,"deemed consent, silence is acceptance, no response means yes, automatic agreement",20,High,Treats your silence as automatic agreement to new terms or changes.,"Require affirmative, express consent; silence should never bind.",You are bound to changes you never saw or actively agreed to.
1019,Dangerous,Deemed Consent by Silence,FR,"consentement réputé par le silence, le silence vaut acceptation",20,High,Traite votre silence comme un accord automatique à de nouvelles conditions.,Exiger un consentement exprès et positif; le silence ne doit jamais engager.,Vous êtes lié à des changements que vous n'avez jamais vus ni acceptés.
1020,Dangerous,Deemed Consent by Silence,ID,"persetujuan dianggap dari diam, diam berarti setuju, tanpa balasan berarti ya",20,High,Memperlakukan diam Anda sebagai persetujuan otomatis atas ketentuan atau perubahan baru.,Wajibkan persetujuan tegas dan positif; diam tidak boleh pernah mengikat.,Anda terikat pada perubahan yang tak pernah Anda lihat atau setujui secara aktif.
1021,Dangerous,Entire Agreement Excluding Fraud,EN,"entire agreement, exclude fraud, no reliance, disclaim representations, integration",20,High,"Bars all claims for pre-contract misrepresentations, even fraudulent ones.",Carve out fraud and fraudulent misrepresentation from any reliance exclusion.,Outright lies that induced the deal become unactionable.
1022,Dangerous,Entire Agreement Excluding Fraud,FR,"clause d'intégralité excluant la fraude, absence de confiance, déni de déclarations",20,High,"Interdit toute action pour fausses déclarations précontractuelles, même frauduleuses.",Exclure la fraude et le dol de toute clause de non-confiance.,Des mensonges flagrants ayant provoqué l'accord deviennent inattaquables.
1023,Dangerous,Entire Agreement Excluding Fraud,ID,"klausul keseluruhan kecuali penipuan, tanpa kebergantungan, sangkal pernyataan",20,High,"Menghalangi semua klaim atas pernyataan keliru prakontrak, bahkan yang menipu.",Kecualikan penipuan dan pernyataan menipu dari klausul penyangkalan kebergantungan apa pun.,Kebohongan nyata yang mendorong kesepakatan menjadi tak dapat digugat.
1024,Dangerous,No Oral Modification Trap,EN,"no oral modification, NOM clause, only written changes, ignore practice",15,Medium,"Voids any agreed change unless in a signed writing, even long-followed practice.",Allow modification by consistent conduct or course of dealing.,"Real, mutually-followed arrangements are denied because they were not signed."
1025,Dangerous,No Oral Modification Trap,FR,"piège de non-modification orale, clause NOM, ignorer la pratique",15,Medium,"Annule toute modification convenue sauf écrit signé, même une pratique suivie de longue date.",Permettre la modification par un comportement constant ou un usage établi.,Des arrangements réels et mutuellement suivis sont niés faute de signature.
1026,Dangerous,No Oral Modification Trap,ID,"jebakan tanpa modifikasi lisan, klausul NOM, hanya perubahan tertulis",15,Medium,"Membatalkan perubahan yang disepakati kecuali tertulis dan ditandatangani, bahkan praktik yang lama dijalankan.",Izinkan modifikasi melalui perilaku konsisten atau kebiasaan transaksi.,Pengaturan nyata yang dijalankan bersama disangkal karena tidak ditandatangani.
1027,Dangerous,Loser Pays All Costs,EN,"loser pays, fee shifting, all costs, prevailing party, full cost recovery",15,Medium,Forces the losing party to pay all of the winner's legal costs in full.,Limit fee recovery to reasonable amounts or follow default cost rules.,Even meritorious claims become too risky to bring for fear of total costs.
1028,Dangerous,Loser Pays All Costs,FR,"le perdant paie tous les frais, transfert intégral des coûts",15,Medium,Force la partie perdante à payer l'intégralité des frais juridiques du gagnant.,Limiter le recouvrement à des montants raisonnables ou suivre les règles par défaut.,Même des demandes fondées deviennent trop risquées par peur des coûts totaux.
1029,Dangerous,Loser Pays All Costs,ID,"yang kalah bayar semua biaya, pengalihan biaya, pemulihan biaya penuh",15,Medium,Memaksa pihak yang kalah membayar seluruh biaya hukum pemenang secara penuh.,Batasi pemulihan biaya pada jumlah wajar atau ikuti aturan biaya standar.,Bahkan klaim yang berdasar menjadi terlalu berisiko diajukan karena takut biaya total.
1030,Dangerous,Survival of All Obligations,EN,"survival of all, everything survives, perpetual obligations, no clean exit",15,Medium,Makes nearly all obligations survive termination indefinitely.,Specify which limited obligations survive and for how long.,There is no clean exit; duties and exposure linger forever.
1031,Dangerous,Survival of All Obligations,FR,"survie de toutes les obligations, aucune sortie nette",15,Medium,Fait survivre presque toutes les obligations indéfiniment après résiliation.,Préciser quelles obligations limitées survivent et pour combien de temps.,Il n'y a pas de sortie nette; devoirs et exposition persistent à jamais.
1032,Dangerous,Survival of All Obligations,ID,"keberlangsungan semua kewajiban, semua tetap berlaku, tanpa keluar bersih",15,Medium,Membuat hampir semua kewajiban tetap berlaku tanpa batas setelah pemutusan.,Tentukan kewajiban terbatas mana yang tetap berlaku dan untuk berapa lama.,Tidak ada keluar yang bersih; kewajiban dan paparan bertahan selamanya.
1033,Dangerous,Unilateral Notice Address Control,EN,"notice address, unilateral change, deemed received, notice trap, service of notice",15,Medium,Lets one party control notice rules so notices are deemed received unfairly.,Require confirmed delivery and mutual control over notice mechanics.,Critical deadlines pass because notices are deemed received but never seen.
1034,Dangerous,Unilateral Notice Address Control,FR,"contrôle unilatéral de l'adresse de notification, avis réputé reçu",15,Medium,Permet à une partie de contrôler les règles d'avis pour qu'ils soient réputés reçus injustement.,Exiger une remise confirmée et un contrôle mutuel des modalités d'avis.,Des délais critiques expirent car les avis sont réputés reçus mais jamais vus.
1035,Dangerous,Unilateral Notice Address Control,ID,"kendali alamat pemberitahuan sepihak, dianggap diterima, jebakan pemberitahuan",15,Medium,Mengizinkan satu pihak mengendalikan aturan pemberitahuan sehingga dianggap diterima secara tak adil.,Wajibkan pengiriman terkonfirmasi dan kendali bersama atas mekanisme pemberitahuan.,Tenggat penting terlewat karena pemberitahuan dianggap diterima namun tak pernah dilihat.
1036,Dangerous,Electronic Acceptance Binds Affiliates,EN,"electronic acceptance, bind affiliates, clickwrap binds group, broad acceptance",15,Medium,Treats one click as binding all your affiliates and the whole corporate group.,Limit acceptance to the contracting entity with explicit authority.,Entities that never agreed become legally bound by another's click.
1037,Dangerous,Electronic Acceptance Binds Affiliates,FR,"acceptation électronique engageant les filiales, clic engageant le groupe",15,Medium,Considère un clic comme engageant toutes vos filiales et tout le groupe.,Limiter l'acceptation à l'entité contractante dûment habilitée.,Des entités n'ayant jamais consenti se trouvent liées par le clic d'une autre.
1038,Dangerous,Electronic Acceptance Binds Affiliates,ID,"penerimaan elektronik mengikat afiliasi, clickwrap mengikat grup",15,Medium,Memperlakukan satu klik sebagai mengikat semua afiliasi Anda dan seluruh grup perusahaan.,Batasi penerimaan pada entitas yang berkontrak dengan kewenangan tegas.,Entitas yang tak pernah setuju menjadi terikat secara hukum oleh klik pihak lain.
